transition_id,reference_tier,source_family,arm,snr_rung,criterion,applicability,denominator_semantics,discovery_independent_sensitivity_included,unclassifiable_by_design
J150026.17+374732.4,GOLD,Dong2025_SDSS_LAMOST,matched,5,GREEN2022_FINAL,APPLICABLE_SUPPORTED_VARIANCE,FINAL_CLASSIFIER_DENOMINATOR_IF_CLASSIFIABLE,True,False
J150026.17+374732.4,GOLD,Dong2025_SDSS_LAMOST,matched,5,MACLEOD2019_FINAL,UNCLASSIFIABLE_NO_PROSPECTIVE_VISUAL_EVIDENCE,FINAL_CLASSIFIER_ROW_NON_DENOMINATOR_WHEN_UNCLASSIFIABLE,True,True
J152904.77+024640.4,GOLD,Dong2025_SDSS_LAMOST,faint_only,5,YANG2024_FINAL,APPLICABLE_FAIL_CLOSED_PER_REALIZATION,FINAL_CLASSIFIER_DENOMINATOR_IF_CLASSIFIABLE,True,False
J152904.77+024640.4,GOLD,Dong2025_SDSS_LAMOST,faint_only,5,GREEN2022_FINAL,APPLICABLE_SUPPORTED_VARIANCE,FINAL_CLASSIFIER_DENOMINATOR_IF_CLASSIFIABLE,True,False
J152904.77+024640.4,GOLD,Dong2025_SDSS_LAMOST,faint_only,5,MACLEOD2019_FINAL,UNCLASSIFIABLE_NO_PROSPECTIVE_VISUAL_EVIDENCE,FINAL_CLASSIFIER_ROW_NON_DENOMINATOR_WHEN_UNCLASSIFIABLE,True,True
J152904.77+024640.4,GOLD,Dong2025_SDSS_LAMOST,matched,5,YANG2024_FINAL,APPLICABLE_FAIL_CLOSED_PER_REALIZATION,FINAL_CLASSIFIER_DENOMINATOR_IF_CLASSIFIABLE,True,False
J152904.77+024640.4,GOLD,Dong2025_SDSS_LAMOST,matched,5,GREEN2022_FINAL,APPLICABLE_SUPPORTED_VARIANCE,FINAL_CLASSIFIER_DENOMINATOR_IF_CLASSIFIABLE,True,False
J152904.77+024640.4,GOLD,Dong2025_SDSS_LAMOST,matched,5,MACLEOD2019_FINAL,UNCLASSIFIABLE_NO_PROSPECTIVE_VISUAL_EVIDENCE,FINAL_CLASSIFIER_ROW_NON_DENOMINATOR_WHEN_UNCLASSIFIABLE,True,True
J160157.53+490207.8,GOLD,Dong2025_SDSS_LAMOST,faint_only,5,YANG2024_FINAL,APPLICABLE_FAIL_CLOSED_PER_REALIZATION,FINAL_CLASSIFIER_DENOMINATOR_IF_CLASSIFIABLE,True,False
J160157.53+490207.8,GOLD,Dong2025_SDSS_LAMOST,faint_only,5,GREEN2022_FINAL,APPLICABLE_SUPPORTED_VARIANCE,FINAL_CLASSIFIER_DENOMINATOR_IF_CLASSIFIABLE,True,False
J160157.53+490207.8,GOLD,Dong2025_SDSS_LAMOST,faint_only,5,MACLEOD2019_FINAL,UNCLASSIFIABLE_NO_PROSPECTIVE_VISUAL_EVIDENCE,FINAL_CLASSIFIER_ROW_NON_DENOMINATOR_WHEN_UNCLASSIFIABLE,True,True
J160157.53+490207.8,GOLD,Dong2025_SDSS_LAMOST,matched,5,YANG2024_FINAL,APPLICABLE_FAIL_CLOSED_PER_REALIZATION,FINAL_CLASSIFIER_DENOMINATOR_IF_CLASSIFIABLE,True,False
J160157.53+490207.8,GOLD,Dong2025_SDSS_LAMOST,matched,5,GREEN2022_FINAL,APPLICABLE_SUPPORTED_VARIANCE,FINAL_CLASSIFIER_DENOMINATOR_IF_CLASSIFIABLE,True,False
J160157.53+490207.8,GOLD,Dong2025_SDSS_LAMOST,matched,5,MACLEOD2019_FINAL,UNCLASSIFIABLE_NO_PROSPECTIVE_VISUAL_EVIDENCE,FINAL_CLASSIFIER_ROW_NON_DENOMINATOR_WHEN_UNCLASSIFIABLE,True,True
SDSSJ000236.25-002724.8,GOLD,Potts2021,faint_only,5,YANG2024_FINAL,APPLICABLE_FAIL_CLOSED_PER_REALIZATION,FINAL_CLASSIFIER_DENOMINATOR_IF_CLASSIFIABLE,True,False
SDSSJ000236.25-002724.8,GOLD,Potts2021,faint_only,5,GREEN2022_FINAL,APPLICABLE_NATIVE_SDSS_VARIANCE_SUPPORTED,FINAL_CLASSIFIER_DENOMINATOR_IF_CLASSIFIABLE,True,False
SDSSJ000236.25-002724.8,GOLD,Potts2021,faint_only,5,MACLEOD2019_FINAL,UNCLASSIFIABLE_NO_PROSPECTIVE_VISUAL_EVIDENCE,FINAL_CLASSIFIER_ROW_NON_DENOMINATOR_WHEN_UNCLASSIFIABLE,True,True
SDSSJ000236.25-002724.8,GOLD,Potts2021,faint_only,10,YANG2024_FINAL,APPLICABLE_FAIL_CLOSED_PER_REALIZATION,FINAL_CLASSIFIER_DENOMINATOR_IF_CLASSIFIABLE,True,False
SDSSJ000236.25-002724.8,GOLD,Potts2021,faint_only,10,GREEN2022_FINAL,APPLICABLE_NATIVE_SDSS_VARIANCE_SUPPORTED,FINAL_CLASSIFIER_DENOMINATOR_IF_CLASSIFIABLE,True,False
SDSSJ000236.25-002724.8,GOLD,Potts2021,faint_only,10,MACLEOD2019_FINAL,UNCLASSIFIABLE_NO_PROSPECTIVE_VISUAL_EVIDENCE,FINAL_CLASSIFIER_ROW_NON_DENOMINATOR_WHEN_UNCLASSIFIABLE,True,True
SDSSJ000236.25-002724.8,GOLD,Potts2021,matched,5,YANG2024_FINAL,APPLICABLE_FAIL_CLOSED_PER_REALIZATION,FINAL_CLASSIFIER_DENOMINATOR_IF_CLASSIFIABLE,True,False
SDSSJ000236.25-002724.8,GOLD,Potts2021,matched,5,GREEN2022_FINAL,APPLICABLE_NATIVE_SDSS_VARIANCE_SUPPORTED,FINAL_CLASSIFIER_DENOMINATOR_IF_CLASSIFIABLE,True,False
SDSSJ000236.25-002724.8,GOLD,Potts2021,matched,5,MACLEOD2019_FINAL,UNCLASSIFIABLE_NO_PROSPECTIVE_VISUAL_EVIDENCE,FINAL_CLASSIFIER_ROW_NON_DENOMINATOR_WHEN_UNCLASSIFIABLE,True,True
SDSSJ000236.25-002724.8,GOLD,Potts2021,matched,10,YANG2024_FINAL,APPLICABLE_FAIL_CLOSED_PER_REALIZATION,FINAL_CLASSIFIER_DENOMINATOR_IF_CLASSIFIABLE,True,False
SDSSJ000236.25-002724.8,GOLD,Potts2021,matched,10,GREEN2022_FINAL,APPLICABLE_NATIVE_SDSS_VARIANCE_SUPPORTED,FINAL_CLASSIFIER_DENOMINATOR_IF_CLASSIFIABLE,True,False
SDSSJ000236.25-002724.8,GOLD,Potts2021,matched,10,MACLEOD2019_FINAL,UNCLASSIFIABLE_NO_PROSPECTIVE_VISUAL_EVIDENCE,FINAL_CLASSIFIER_ROW_NON_DENOMINATOR_WHEN_UNCLASSIFIABLE,True,True
SDSSJ012648.08-083948.0,GOLD,Ruan2016,faint_only,5,YANG2024_FINAL,UNCLASSIFIABLE_NATIVE_BRIGHT_FIT_INVALID,FINAL_CLASSIFIER_DENOMINATOR_IF_CLASSIFIABLE,True,True
SDSSJ012648.08-083948.0,GOLD,Ruan2016,faint_only,5,GREEN2022_FINAL,APPLICABLE_NATIVE_SDSS_VARIANCE_SUPPORTED,FINAL_CLASSIFIER_DENOMINATOR_IF_CLASSIFIABLE,True,False
SDSSJ012648.08-083948.0,GOLD,Ruan2016,faint_only,5,MACLEOD2019_FINAL,UNCLASSIFIABLE_NO_PROSPECTIVE_VISUAL_EVIDENCE,FINAL_CLASSIFIER_ROW_NON_DENOMINATOR_WHEN_UNCLASSIFIABLE,True,True
SDSSJ012648.08-083948.0,GOLD,Ruan2016,faint_only,10,YANG2024_FINAL,UNCLASSIFIABLE_NATIVE_BRIGHT_FIT_INVALID,FINAL_CLASSIFIER_DENOMINATOR_IF_CLASSIFIABLE,True,True
SDSSJ012648.08-083948.0,GOLD,Ruan2016,faint_only,10,GREEN2022_FINAL,APPLICABLE_NATIVE_SDSS_VARIANCE_SUPPORTED,FINAL_CLASSIFIER_DENOMINATOR_IF_CLASSIFIABLE,True,False
SDSSJ012648.08-083948.0,GOLD,Ruan2016,faint_only,10,MACLEOD2019_FINAL,UNCLASSIFIABLE_NO_PROSPECTIVE_VISUAL_EVIDENCE,FINAL_CLASSIFIER_ROW_NON_DENOMINATOR_WHEN_UNCLASSIFIABLE,True,True
SDSSJ012648.08-083948.0,GOLD,Ruan2016,matched,5,YANG2024_FINAL,APPLICABLE_FAIL_CLOSED_PER_REALIZATION,FINAL_CLASSIFIER_DENOMINATOR_IF_CLASSIFIABLE,True,False
SDSSJ012648.08-083948.0,GOLD,Ruan2016,matched,5,GREEN2022_FINAL,APPLICABLE_NATIVE_SDSS_VARIANCE_SUPPORTED,FINAL_CLASSIFIER_DENOMINATOR_IF_CLASSIFIABLE,True,False
SDSSJ012648.08-083948.0,GOLD,Ruan2016,matched,5,MACLEOD2019_FINAL,UNCLASSIFIABLE_NO_PROSPECTIVE_VISUAL_EVIDENCE,FINAL_CLASSIFIER_ROW_NON_DENOMINATOR_WHEN_UNCLASSIFIABLE,True,True
SDSSJ012648.08-083948.0,GOLD,Ruan2016,matched,10,YANG2024_FINAL,APPLICABLE_FAIL_CLOSED_PER_REALIZATION,FINAL_CLASSIFIER_DENOMINATOR_IF_CLASSIFIABLE,True,False
SDSSJ012648.08-083948.0,GOLD,Ruan2016,matched,10,GREEN2022_FINAL,APPLICABLE_NATIVE_SDSS_VARIANCE_SUPPORTED,FINAL_CLASSIFIER_DENOMINATOR_IF_CLASSIFIABLE,True,False
SDSSJ012648.08-083948.0,GOLD,Ruan2016,matched,10,MACLEOD2019_FINAL,UNCLASSIFIABLE_NO_PROSPECTIVE_VISUAL_EVIDENCE,FINAL_CLASSIFIER_ROW_NON_DENOMINATOR_WHEN_UNCLASSIFIABLE,True,True
SDSSJ015957.64+003310.4,GOLD,LaMassa2015,faint_only,5,YANG2024_FINAL,UNCLASSIFIABLE_STATIC_NATIVE_BRIGHT_HBETA_COVERAGE,FINAL_CLASSIFIER_DENOMINATOR_IF_CLASSIFIABLE,True,True
SDSSJ015957.64+003310.4,GOLD,LaMassa2015,faint_only,5,GREEN2022_FINAL,APPLICABLE_NATIVE_SDSS_VARIANCE_SUPPORTED,FINAL_CLASSIFIER_DENOMINATOR_IF_CLASSIFIABLE,True,False
SDSSJ015957.64+003310.4,GOLD,LaMassa2015,faint_only,5,MACLEOD2019_FINAL,UNCLASSIFIABLE_NO_PROSPECTIVE_VISUAL_EVIDENCE,FINAL_CLASSIFIER_ROW_NON_DENOMINATOR_WHEN_UNCLASSIFIABLE,True,True
SDSSJ015957.64+003310.4,GOLD,LaMassa2015,faint_only,10,YANG2024_FINAL,UNCLASSIFIABLE_STATIC_NATIVE_BRIGHT_HBETA_COVERAGE,FINAL_CLASSIFIER_DENOMINATOR_IF_CLASSIFIABLE,True,True
SDSSJ015957.64+003310.4,GOLD,LaMassa2015,faint_only,10,GREEN2022_FINAL,APPLICABLE_NATIVE_SDSS_VARIANCE_SUPPORTED,FINAL_CLASSIFIER_DENOMINATOR_IF_CLASSIFIABLE,True,False
SDSSJ015957.64+003310.4,GOLD,LaMassa2015,faint_only,10,MACLEOD2019_FINAL,UNCLASSIFIABLE_NO_PROSPECTIVE_VISUAL_EVIDENCE,FINAL_CLASSIFIER_ROW_NON_DENOMINATOR_WHEN_UNCLASSIFIABLE,True,True
SDSSJ015957.64+003310.4,GOLD,LaMassa2015,matched,5,YANG2024_FINAL,UNCLASSIFIABLE_STATIC_NATIVE_BRIGHT_HBETA_COVERAGE,FINAL_CLASSIFIER_DENOMINATOR_IF_CLASSIFIABLE,True,True
SDSSJ015957.64+003310.4,GOLD,LaMassa2015,matched,5,GREEN2022_FINAL,APPLICABLE_NATIVE_SDSS_VARIANCE_SUPPORTED,FINAL_CLASSIFIER_DENOMINATOR_IF_CLASSIFIABLE,True,False
SDSSJ015957.64+003310.4,GOLD,LaMassa2015,matched,5,MACLEOD2019_FINAL,UNCLASSIFIABLE_NO_PROSPECTIVE_VISUAL_EVIDENCE,FINAL_CLASSIFIER_ROW_NON_DENOMINATOR_WHEN_UNCLASSIFIABLE,True,True
SDSSJ015957.64+003310.4,GOLD,LaMassa2015,matched,10,YANG2024_FINAL,UNCLASSIFIABLE_STATIC_NATIVE_BRIGHT_HBETA_COVERAGE,FINAL_CLASSIFIER_DENOMINATOR_IF_CLASSIFIABLE,True,True
SDSSJ015957.64+003310.4,GOLD,LaMassa2015,matched,10,GREEN2022_FINAL,APPLICABLE_NATIVE_SDSS_VARIANCE_SUPPORTED,FINAL_CLASSIFIER_DENOMINATOR_IF_CLASSIFIABLE,True,False
SDSSJ015957.64+003310.4,GOLD,LaMassa2015,matched,10,MACLEOD2019_FINAL,UNCLASSIFIABLE_NO_PROSPECTIVE_VISUAL_EVIDENCE,FINAL_CLASSIFIER_ROW_NON_DENOMINATOR_WHEN_UNCLASSIFIABLE,True,True
SDSSJ021359.79+004226.81,GOLD,Green2022,faint_only,5,YANG2024_FINAL,APPLICABLE_FAIL_CLOSED_PER_REALIZATION,FINAL_CLASSIFIER_DENOMINATOR_IF_CLASSIFIABLE,True,False
SDSSJ021359.79+004226.81,GOLD,Green2022,faint_only,5,GREEN2022_FINAL,APPLICABLE_NATIVE_SDSS_VARIANCE_SUPPORTED,FINAL_CLASSIFIER_DENOMINATOR_IF_CLASSIFIABLE,False,False
SDSSJ021359.79+004226.81,GOLD,Green2022,faint_only,5,MACLEOD2019_FINAL,UNCLASSIFIABLE_NO_PROSPECTIVE_VISUAL_EVIDENCE,FINAL_CLASSIFIER_ROW_NON_DENOMINATOR_WHEN_UNCLASSIFIABLE,True,True
SDSSJ021359.79+004226.81,GOLD,Green2022,faint_only,10,YANG2024_FINAL,APPLICABLE_FAIL_CLOSED_PER_REALIZATION,FINAL_CLASSIFIER_DENOMINATOR_IF_CLASSIFIABLE,True,False
SDSSJ021359.79+004226.81,GOLD,Green2022,faint_only,10,GREEN2022_FINAL,APPLICABLE_NATIVE_SDSS_VARIANCE_SUPPORTED,FINAL_CLASSIFIER_DENOMINATOR_IF_CLASSIFIABLE,False,False
SDSSJ021359.79+004226.81,GOLD,Green2022,faint_only,10,MACLEOD2019_FINAL,UNCLASSIFIABLE_NO_PROSPECTIVE_VISUAL_EVIDENCE,FINAL_CLASSIFIER_ROW_NON_DENOMINATOR_WHEN_UNCLASSIFIABLE,True,True
SDSSJ021359.79+004226.81,GOLD,Green2022,matched,5,YANG2024_FINAL,APPLICABLE_FAIL_CLOSED_PER_REALIZATION,FINAL_CLASSIFIER_DENOMINATOR_IF_CLASSIFIABLE,True,False
SDSSJ021359.79+004226.81,GOLD,Green2022,matched,5,GREEN2022_FINAL,APPLICABLE_NATIVE_SDSS_VARIANCE_SUPPORTED,FINAL_CLASSIFIER_DENOMINATOR_IF_CLASSIFIABLE,False,False
SDSSJ021359.79+004226.81,GOLD,Green2022,matched,5,MACLEOD2019_FINAL,UNCLASSIFIABLE_NO_PROSPECTIVE_VISUAL_EVIDENCE,FINAL_CLASSIFIER_ROW_NON_DENOMINATOR_WHEN_UNCLASSIFIABLE,True,True
SDSSJ021359.79+004226.81,GOLD,Green2022,matched,10,YANG2024_FINAL,APPLICABLE_FAIL_CLOSED_PER_REALIZATION,FINAL_CLASSIFIER_DENOMINATOR_IF_CLASSIFIABLE,True,False
SDSSJ021359.79+004226.81,GOLD,Green2022,matched,10,GREEN2022_FINAL,APPLICABLE_NATIVE_SDSS_VARIANCE_SUPPORTED,FINAL_CLASSIFIER_DENOMINATOR_IF_CLASSIFIABLE,False,False
SDSSJ021359.79+004226.81,GOLD,Green2022,matched,10,MACLEOD2019_FINAL,UNCLASSIFIABLE_NO_PROSPECTIVE_VISUAL_EVIDENCE,FINAL_CLASSIFIER_ROW_NON_DENOMINATOR_WHEN_UNCLASSIFIABLE,True,True
SDSSJ082942.66+415436.8,GOLD,Potts2021,faint_only,5,YANG2024_FINAL,UNCLASSIFIABLE_NATIVE_BRIGHT_FIT_INVALID,FINAL_CLASSIFIER_DENOMINATOR_IF_CLASSIFIABLE,True,True
SDSSJ082942.66+415436.8,GOLD,Potts2021,faint_only,5,GREEN2022_FINAL,APPLICABLE_NATIVE_SDSS_VARIANCE_SUPPORTED,FINAL_CLASSIFIER_DENOMINATOR_IF_CLASSIFIABLE,True,False
SDSSJ082942.66+415436.8,GOLD,Potts2021,faint_only,5,MACLEOD2019_FINAL,UNCLASSIFIABLE_NO_PROSPECTIVE_VISUAL_EVIDENCE,FINAL_CLASSIFIER_ROW_NON_DENOMINATOR_WHEN_UNCLASSIFIABLE,True,True
SDSSJ082942.66+415436.8,GOLD,Potts2021,faint_only,10,YANG2024_FINAL,UNCLASSIFIABLE_NATIVE_BRIGHT_FIT_INVALID,FINAL_CLASSIFIER_DENOMINATOR_IF_CLASSIFIABLE,True,True
SDSSJ082942.66+415436.8,GOLD,Potts2021,faint_only,10,GREEN2022_FINAL,APPLICABLE_NATIVE_SDSS_VARIANCE_SUPPORTED,FINAL_CLASSIFIER_DENOMINATOR_IF_CLASSIFIABLE,True,False
SDSSJ082942.66+415436.8,GOLD,Potts2021,faint_only,10,MACLEOD2019_FINAL,UNCLASSIFIABLE_NO_PROSPECTIVE_VISUAL_EVIDENCE,FINAL_CLASSIFIER_ROW_NON_DENOMINATOR_WHEN_UNCLASSIFIABLE,True,True
SDSSJ082942.66+415436.8,GOLD,Potts2021,matched,5,YANG2024_FINAL,APPLICABLE_FAIL_CLOSED_PER_REALIZATION,FINAL_CLASSIFIER_DENOMINATOR_IF_CLASSIFIABLE,True,False
SDSSJ082942.66+415436.8,GOLD,Potts2021,matched,5,GREEN2022_FINAL,APPLICABLE_NATIVE_SDSS_VARIANCE_SUPPORTED,FINAL_CLASSIFIER_DENOMINATOR_IF_CLASSIFIABLE,True,False
SDSSJ082942.66+415436.8,GOLD,Potts2021,matched,5,MACLEOD2019_FINAL,UNCLASSIFIABLE_NO_PROSPECTIVE_VISUAL_EVIDENCE,FINAL_CLASSIFIER_ROW_NON_DENOMINATOR_WHEN_UNCLASSIFIABLE,True,True
SDSSJ082942.66+415436.8,GOLD,Potts2021,matched,10,YANG2024_FINAL,APPLICABLE_FAIL_CLOSED_PER_REALIZATION,FINAL_CLASSIFIER_DENOMINATOR_IF_CLASSIFIABLE,True,False
SDSSJ082942.66+415436.8,GOLD,Potts2021,matched,10,GREEN2022_FINAL,APPLICABLE_NATIVE_SDSS_VARIANCE_SUPPORTED,FINAL_CLASSIFIER_DENOMINATOR_IF_CLASSIFIABLE,True,False
SDSSJ082942.66+415436.8,GOLD,Potts2021,matched,10,MACLEOD2019_FINAL,UNCLASSIFIABLE_NO_PROSPECTIVE_VISUAL_EVIDENCE,FINAL_CLASSIFIER_ROW_NON_DENOMINATOR_WHEN_UNCLASSIFIABLE,True,True
SDSSJ101152.98+544206.4,GOLD,Runnoe2016,faint_only,5,YANG2024_FINAL,APPLICABLE_FAIL_CLOSED_PER_REALIZATION,FINAL_CLASSIFIER_DENOMINATOR_IF_CLASSIFIABLE,True,False
SDSSJ101152.98+544206.4,GOLD,Runnoe2016,faint_only,5,GREEN2022_FINAL,APPLICABLE_NATIVE_SDSS_VARIANCE_SUPPORTED,FINAL_CLASSIFIER_DENOMINATOR_IF_CLASSIFIABLE,True,False
SDSSJ101152.98+544206.4,GOLD,Runnoe2016,faint_only,5,MACLEOD2019_FINAL,UNCLASSIFIABLE_NO_PROSPECTIVE_VISUAL_EVIDENCE,FINAL_CLASSIFIER_ROW_NON_DENOMINATOR_WHEN_UNCLASSIFIABLE,True,True
SDSSJ101152.98+544206.4,GOLD,Runnoe2016,faint_only,10,YANG2024_FINAL,APPLICABLE_FAIL_CLOSED_PER_REALIZATION,FINAL_CLASSIFIER_DENOMINATOR_IF_CLASSIFIABLE,True,False
SDSSJ101152.98+544206.4,GOLD,Runnoe2016,faint_only,10,GREEN2022_FINAL,APPLICABLE_NATIVE_SDSS_VARIANCE_SUPPORTED,FINAL_CLASSIFIER_DENOMINATOR_IF_CLASSIFIABLE,True,False
SDSSJ101152.98+544206.4,GOLD,Runnoe2016,faint_only,10,MACLEOD2019_FINAL,UNCLASSIFIABLE_NO_PROSPECTIVE_VISUAL_EVIDENCE,FINAL_CLASSIFIER_ROW_NON_DENOMINATOR_WHEN_UNCLASSIFIABLE,True,True
SDSSJ101152.98+544206.4,GOLD,Runnoe2016,matched,5,YANG2024_FINAL,APPLICABLE_FAIL_CLOSED_PER_REALIZATION,FINAL_CLASSIFIER_DENOMINATOR_IF_CLASSIFIABLE,True,False
SDSSJ101152.98+544206.4,GOLD,Runnoe2016,matched,5,GREEN2022_FINAL,APPLICABLE_NATIVE_SDSS_VARIANCE_SUPPORTED,FINAL_CLASSIFIER_DENOMINATOR_IF_CLASSIFIABLE,True,False
SDSSJ101152.98+544206.4,GOLD,Runnoe2016,matched,5,MACLEOD2019_FINAL,UNCLASSIFIABLE_NO_PROSPECTIVE_VISUAL_EVIDENCE,FINAL_CLASSIFIER_ROW_NON_DENOMINATOR_WHEN_UNCLASSIFIABLE,True,True
SDSSJ101152.98+544206.4,GOLD,Runnoe2016,matched,10,YANG2024_FINAL,APPLICABLE_FAIL_CLOSED_PER_REALIZATION,FINAL_CLASSIFIER_DENOMINATOR_IF_CLASSIFIABLE,True,False
SDSSJ101152.98+544206.4,GOLD,Runnoe2016,matched,10,GREEN2022_FINAL,APPLICABLE_NATIVE_SDSS_VARIANCE_SUPPORTED,FINAL_CLASSIFIER_DENOMINATOR_IF_CLASSIFIABLE,True,False
SDSSJ101152.98+544206.4,GOLD,Runnoe2016,matched,10,MACLEOD2019_FINAL,UNCLASSIFIABLE_NO_PROSPECTIVE_VISUAL_EVIDENCE,FINAL_CLASSIFIER_ROW_NON_DENOMINATOR_WHEN_UNCLASSIFIABLE,True,True
SDSSJ102152.34+464515.6,GOLD,MacLeod2016,faint_only,5,YANG2024_FINAL,APPLICABLE_FAIL_CLOSED_PER_REALIZATION,FINAL_CLASSIFIER_DENOMINATOR_IF_CLASSIFIABLE,True,False
SDSSJ102152.34+464515.6,GOLD,MacLeod2016,faint_only,5,GREEN2022_FINAL,APPLICABLE_NATIVE_SDSS_VARIANCE_SUPPORTED,FINAL_CLASSIFIER_DENOMINATOR_IF_CLASSIFIABLE,True,False
SDSSJ102152.34+464515.6,GOLD,MacLeod2016,faint_only,5,MACLEOD2019_FINAL,UNCLASSIFIABLE_NO_PROSPECTIVE_VISUAL_EVIDENCE,FINAL_CLASSIFIER_ROW_NON_DENOMINATOR_WHEN_UNCLASSIFIABLE,True,True
SDSSJ102152.34+464515.6,GOLD,MacLeod2016,faint_only,10,YANG2024_FINAL,APPLICABLE_FAIL_CLOSED_PER_REALIZATION,FINAL_CLASSIFIER_DENOMINATOR_IF_CLASSIFIABLE,True,False
SDSSJ102152.34+464515.6,GOLD,MacLeod2016,faint_only,10,GREEN2022_FINAL,APPLICABLE_NATIVE_SDSS_VARIANCE_SUPPORTED,FINAL_CLASSIFIER_DENOMINATOR_IF_CLASSIFIABLE,True,False
SDSSJ102152.34+464515.6,GOLD,MacLeod2016,faint_only,10,MACLEOD2019_FINAL,UNCLASSIFIABLE_NO_PROSPECTIVE_VISUAL_EVIDENCE,FINAL_CLASSIFIER_ROW_NON_DENOMINATOR_WHEN_UNCLASSIFIABLE,True,True
SDSSJ102152.34+464515.6,GOLD,MacLeod2016,matched,5,YANG2024_FINAL,APPLICABLE_FAIL_CLOSED_PER_REALIZATION,FINAL_CLASSIFIER_DENOMINATOR_IF_CLASSIFIABLE,True,False
SDSSJ102152.34+464515.6,GOLD,MacLeod2016,matched,5,GREEN2022_FINAL,APPLICABLE_NATIVE_SDSS_VARIANCE_SUPPORTED,FINAL_CLASSIFIER_DENOMINATOR_IF_CLASSIFIABLE,True,False
SDSSJ102152.34+464515.6,GOLD,MacLeod2016,matched,5,MACLEOD2019_FINAL,UNCLASSIFIABLE_NO_PROSPECTIVE_VISUAL_EVIDENCE,FINAL_CLASSIFIER_ROW_NON_DENOMINATOR_WHEN_UNCLASSIFIABLE,True,True
SDSSJ102152.34+464515.6,GOLD,MacLeod2016,matched,10,YANG2024_FINAL,APPLICABLE_FAIL_CLOSED_PER_REALIZATION,FINAL_CLASSIFIER_DENOMINATOR_IF_CLASSIFIABLE,True,False
SDSSJ102152.34+464515.6,GOLD,MacLeod2016,matched,10,GREEN2022_FINAL,APPLICABLE_NATIVE_SDSS_VARIANCE_SUPPORTED,FINAL_CLASSIFIER_DENOMINATOR_IF_CLASSIFIABLE,True,False
SDSSJ102152.34+464515.6,GOLD,MacLeod2016,matched,10,MACLEOD2019_FINAL,UNCLASSIFIABLE_NO_PROSPECTIVE_VISUAL_EVIDENCE,FINAL_CLASSIFIER_ROW_NON_DENOMINATOR_WHEN_UNCLASSIFIABLE,True,True
SDSSJ105325.40+302419.34,GOLD,Green2022,faint_only,5,YANG2024_FINAL,APPLICABLE_FAIL_CLOSED_PER_REALIZATION,FINAL_CLASSIFIER_DENOMINATOR_IF_CLASSIFIABLE,True,False
SDSSJ105325.40+302419.34,GOLD,Green2022,faint_only,5,GREEN2022_FINAL,APPLICABLE_NATIVE_SDSS_VARIANCE_SUPPORTED,FINAL_CLASSIFIER_DENOMINATOR_IF_CLASSIFIABLE,False,False
SDSSJ105325.40+302419.34,GOLD,Green2022,faint_only,5,MACLEOD2019_FINAL,UNCLASSIFIABLE_NO_PROSPECTIVE_VISUAL_EVIDENCE,FINAL_CLASSIFIER_ROW_NON_DENOMINATOR_WHEN_UNCLASSIFIABLE,True,True
SDSSJ105325.40+302419.34,GOLD,Green2022,faint_only,10,YANG2024_FINAL,APPLICABLE_FAIL_CLOSED_PER_REALIZATION,FINAL_CLASSIFIER_DENOMINATOR_IF_CLASSIFIABLE,True,False
SDSSJ105325.40+302419.34,GOLD,Green2022,faint_only,10,GREEN2022_FINAL,APPLICABLE_NATIVE_SDSS_VARIANCE_SUPPORTED,FINAL_CLASSIFIER_DENOMINATOR_IF_CLASSIFIABLE,False,False
SDSSJ105325.40+302419.34,GOLD,Green2022,faint_only,10,MACLEOD2019_FINAL,UNCLASSIFIABLE_NO_PROSPECTIVE_VISUAL_EVIDENCE,FINAL_CLASSIFIER_ROW_NON_DENOMINATOR_WHEN_UNCLASSIFIABLE,True,True
SDSSJ105325.40+302419.34,GOLD,Green2022,matched,5,YANG2024_FINAL,APPLICABLE_FAIL_CLOSED_PER_REALIZATION,FINAL_CLASSIFIER_DENOMINATOR_IF_CLASSIFIABLE,True,False
SDSSJ105325.40+302419.34,GOLD,Green2022,matched,5,GREEN2022_FINAL,APPLICABLE_NATIVE_SDSS_VARIANCE_SUPPORTED,FINAL_CLASSIFIER_DENOMINATOR_IF_CLASSIFIABLE,False,False
SDSSJ105325.40+302419.34,GOLD,Green2022,matched,5,MACLEOD2019_FINAL,UNCLASSIFIABLE_NO_PROSPECTIVE_VISUAL_EVIDENCE,FINAL_CLASSIFIER_ROW_NON_DENOMINATOR_WHEN_UNCLASSIFIABLE,True,True
SDSSJ105325.40+302419.34,GOLD,Green2022,matched,10,YANG2024_FINAL,APPLICABLE_FAIL_CLOSED_PER_REALIZATION,FINAL_CLASSIFIER_DENOMINATOR_IF_CLASSIFIABLE,True,False
SDSSJ105325.40+302419.34,GOLD,Green2022,matched,10,GREEN2022_FINAL,APPLICABLE_NATIVE_SDSS_VARIANCE_SUPPORTED,FINAL_CLASSIFIER_DENOMINATOR_IF_CLASSIFIABLE,False,False
SDSSJ105325.40+302419.34,GOLD,Green2022,matched,10,MACLEOD2019_FINAL,UNCLASSIFIABLE_NO_PROSPECTIVE_VISUAL_EVIDENCE,FINAL_CLASSIFIER_ROW_NON_DENOMINATOR_WHEN_UNCLASSIFIABLE,True,True
