condition_id,transition_id,reference_tier,arm,snr,realization,failure_category,native_boundary_failure,degraded_fit_boundary_failure,local_fit_invalidity,nondetection_semantics,measurement_unavailable,outcome_reason
SDSSJ101152.98+544206.4|matched|snr10,SDSSJ101152.98+544206.4,GOLD,matched,10,45,degraded_fit_boundary_failure,False,True,False,False,False,invalid Yang Hbeta fit: ACTIVE_BROAD_COMPONENT_PARAMETER_AT_BOUND
SDSSJ101152.98+544206.4|matched|snr10,SDSSJ101152.98+544206.4,GOLD,matched,10,46,degraded_fit_boundary_failure,False,True,False,False,False,invalid Yang Hbeta fit: ACTIVE_BROAD_COMPONENT_PARAMETER_AT_BOUND
SDSSJ101152.98+544206.4|matched|snr10,SDSSJ101152.98+544206.4,GOLD,matched,10,49,degraded_fit_boundary_failure,False,True,True,False,False,invalid Yang Hbeta fit: ACTIVE_BROAD_COMPONENT_PARAMETER_AT_BOUND|BROAD_COMPONENT_WIDTH_OUTSIDE_YANG_SOURCE_RANGE
SDSSJ101152.98+544206.4|matched|snr5,SDSSJ101152.98+544206.4,GOLD,matched,5,0,degraded_fit_boundary_failure,False,True,False,False,False,invalid Yang Hbeta fit: ACTIVE_BROAD_COMPONENT_PARAMETER_AT_BOUND
SDSSJ101152.98+544206.4|matched|snr5,SDSSJ101152.98+544206.4,GOLD,matched,5,1,degraded_fit_boundary_failure,False,True,False,False,False,invalid Yang Hbeta fit: ACTIVE_BROAD_COMPONENT_PARAMETER_AT_BOUND
SDSSJ101152.98+544206.4|matched|snr5,SDSSJ101152.98+544206.4,GOLD,matched,5,2,degraded_fit_boundary_failure,False,True,False,False,False,invalid Yang Hbeta fit: ACTIVE_BROAD_COMPONENT_PARAMETER_AT_BOUND
SDSSJ101152.98+544206.4|matched|snr5,SDSSJ101152.98+544206.4,GOLD,matched,5,3,degraded_fit_boundary_failure,False,True,False,False,False,invalid Yang Hbeta fit: ACTIVE_BROAD_COMPONENT_PARAMETER_AT_BOUND
SDSSJ101152.98+544206.4|matched|snr5,SDSSJ101152.98+544206.4,GOLD,matched,5,4,local_fit_invalidity,False,False,True,False,False,invalid Yang Hbeta fit: BROAD_COMPONENT_WIDTH_OUTSIDE_YANG_SOURCE_RANGE
SDSSJ101152.98+544206.4|matched|snr5,SDSSJ101152.98+544206.4,GOLD,matched,5,5,degraded_fit_boundary_failure,False,True,False,False,False,invalid Yang Hbeta fit: ACTIVE_BROAD_COMPONENT_PARAMETER_AT_BOUND
SDSSJ101152.98+544206.4|matched|snr5,SDSSJ101152.98+544206.4,GOLD,matched,5,6,degraded_fit_boundary_failure,False,True,False,False,False,invalid Yang Hbeta fit: ACTIVE_BROAD_COMPONENT_PARAMETER_AT_BOUND
SDSSJ101152.98+544206.4|matched|snr5,SDSSJ101152.98+544206.4,GOLD,matched,5,7,degraded_fit_boundary_failure,False,True,True,False,False,invalid Yang Hbeta fit: ACTIVE_BROAD_COMPONENT_PARAMETER_AT_BOUND|BROAD_COMPONENT_WIDTH_OUTSIDE_YANG_SOURCE_RANGE
SDSSJ101152.98+544206.4|matched|snr5,SDSSJ101152.98+544206.4,GOLD,matched,5,8,degraded_fit_boundary_failure,False,True,False,False,False,invalid Yang Hbeta fit: ACTIVE_BROAD_COMPONENT_PARAMETER_AT_BOUND
SDSSJ101152.98+544206.4|matched|snr5,SDSSJ101152.98+544206.4,GOLD,matched,5,9,degraded_fit_boundary_failure,False,True,False,False,False,invalid Yang Hbeta fit: ACTIVE_BROAD_COMPONENT_PARAMETER_AT_BOUND
SDSSJ101152.98+544206.4|matched|snr5,SDSSJ101152.98+544206.4,GOLD,matched,5,10,degraded_fit_boundary_failure,False,True,False,False,False,invalid Yang Hbeta fit: ACTIVE_BROAD_COMPONENT_PARAMETER_AT_BOUND
SDSSJ101152.98+544206.4|matched|snr5,SDSSJ101152.98+544206.4,GOLD,matched,5,12,degraded_fit_boundary_failure,False,True,False,False,False,invalid Yang Hbeta fit: ACTIVE_BROAD_COMPONENT_PARAMETER_AT_BOUND
SDSSJ101152.98+544206.4|matched|snr5,SDSSJ101152.98+544206.4,GOLD,matched,5,14,degraded_fit_boundary_failure,False,True,False,False,False,invalid Yang Hbeta fit: ACTIVE_BROAD_COMPONENT_PARAMETER_AT_BOUND
SDSSJ101152.98+544206.4|matched|snr5,SDSSJ101152.98+544206.4,GOLD,matched,5,15,degraded_fit_boundary_failure,False,True,False,False,False,invalid Yang Hbeta fit: ACTIVE_BROAD_COMPONENT_PARAMETER_AT_BOUND
SDSSJ101152.98+544206.4|matched|snr5,SDSSJ101152.98+544206.4,GOLD,matched,5,17,degraded_fit_boundary_failure,False,True,False,False,False,invalid Yang Hbeta fit: ACTIVE_BROAD_COMPONENT_PARAMETER_AT_BOUND
SDSSJ101152.98+544206.4|matched|snr5,SDSSJ101152.98+544206.4,GOLD,matched,5,18,degraded_fit_boundary_failure,False,True,False,False,False,invalid Yang Hbeta fit: ACTIVE_BROAD_COMPONENT_PARAMETER_AT_BOUND
SDSSJ101152.98+544206.4|matched|snr5,SDSSJ101152.98+544206.4,GOLD,matched,5,19,degraded_fit_boundary_failure,False,True,False,False,False,invalid Yang Hbeta fit: ACTIVE_BROAD_COMPONENT_PARAMETER_AT_BOUND
SDSSJ101152.98+544206.4|matched|snr5,SDSSJ101152.98+544206.4,GOLD,matched,5,20,degraded_fit_boundary_failure,False,True,False,False,False,invalid Yang Hbeta fit: ACTIVE_BROAD_COMPONENT_PARAMETER_AT_BOUND
SDSSJ101152.98+544206.4|matched|snr5,SDSSJ101152.98+544206.4,GOLD,matched,5,22,degraded_fit_boundary_failure,False,True,False,False,False,invalid Yang Hbeta fit: ACTIVE_BROAD_COMPONENT_PARAMETER_AT_BOUND
SDSSJ101152.98+544206.4|matched|snr5,SDSSJ101152.98+544206.4,GOLD,matched,5,23,degraded_fit_boundary_failure,False,True,False,False,False,invalid Yang Hbeta fit: ACTIVE_BROAD_COMPONENT_PARAMETER_AT_BOUND
SDSSJ101152.98+544206.4|matched|snr5,SDSSJ101152.98+544206.4,GOLD,matched,5,24,degraded_fit_boundary_failure,False,True,False,False,False,invalid Yang Hbeta fit: ACTIVE_BROAD_COMPONENT_PARAMETER_AT_BOUND
SDSSJ101152.98+544206.4|matched|snr5,SDSSJ101152.98+544206.4,GOLD,matched,5,25,local_fit_invalidity,False,False,True,False,False,invalid Yang Hbeta fit: BROAD_COMPONENT_WIDTH_OUTSIDE_YANG_SOURCE_RANGE
SDSSJ101152.98+544206.4|matched|snr5,SDSSJ101152.98+544206.4,GOLD,matched,5,28,degraded_fit_boundary_failure,False,True,False,False,False,invalid Yang Hbeta fit: ACTIVE_BROAD_COMPONENT_PARAMETER_AT_BOUND
SDSSJ101152.98+544206.4|matched|snr5,SDSSJ101152.98+544206.4,GOLD,matched,5,29,degraded_fit_boundary_failure,False,True,True,False,False,invalid Yang Hbeta fit: ACTIVE_BROAD_COMPONENT_PARAMETER_AT_BOUND|BROAD_COMPONENT_WIDTH_OUTSIDE_YANG_SOURCE_RANGE
SDSSJ101152.98+544206.4|matched|snr5,SDSSJ101152.98+544206.4,GOLD,matched,5,30,degraded_fit_boundary_failure,False,True,False,False,False,invalid Yang Hbeta fit: ACTIVE_BROAD_COMPONENT_PARAMETER_AT_BOUND
SDSSJ101152.98+544206.4|matched|snr5,SDSSJ101152.98+544206.4,GOLD,matched,5,31,degraded_fit_boundary_failure,False,True,False,False,False,invalid Yang Hbeta fit: ACTIVE_BROAD_COMPONENT_PARAMETER_AT_BOUND
SDSSJ101152.98+544206.4|matched|snr5,SDSSJ101152.98+544206.4,GOLD,matched,5,32,degraded_fit_boundary_failure,False,True,False,False,False,invalid Yang Hbeta fit: ACTIVE_BROAD_COMPONENT_PARAMETER_AT_BOUND
SDSSJ101152.98+544206.4|matched|snr5,SDSSJ101152.98+544206.4,GOLD,matched,5,34,degraded_fit_boundary_failure,False,True,False,False,False,invalid Yang Hbeta fit: ACTIVE_BROAD_COMPONENT_PARAMETER_AT_BOUND
SDSSJ101152.98+544206.4|matched|snr5,SDSSJ101152.98+544206.4,GOLD,matched,5,35,degraded_fit_boundary_failure,False,True,False,False,False,invalid Yang Hbeta fit: ACTIVE_BROAD_COMPONENT_PARAMETER_AT_BOUND
SDSSJ101152.98+544206.4|matched|snr5,SDSSJ101152.98+544206.4,GOLD,matched,5,36,degraded_fit_boundary_failure,False,True,False,False,False,invalid Yang Hbeta fit: ACTIVE_BROAD_COMPONENT_PARAMETER_AT_BOUND
SDSSJ101152.98+544206.4|matched|snr5,SDSSJ101152.98+544206.4,GOLD,matched,5,37,degraded_fit_boundary_failure,False,True,False,False,False,invalid Yang Hbeta fit: ACTIVE_BROAD_COMPONENT_PARAMETER_AT_BOUND
SDSSJ101152.98+544206.4|matched|snr5,SDSSJ101152.98+544206.4,GOLD,matched,5,39,degraded_fit_boundary_failure,False,True,False,False,False,invalid Yang Hbeta fit: ACTIVE_BROAD_COMPONENT_PARAMETER_AT_BOUND
SDSSJ101152.98+544206.4|matched|snr5,SDSSJ101152.98+544206.4,GOLD,matched,5,40,degraded_fit_boundary_failure,False,True,False,False,False,invalid Yang Hbeta fit: ACTIVE_BROAD_COMPONENT_PARAMETER_AT_BOUND
SDSSJ101152.98+544206.4|matched|snr5,SDSSJ101152.98+544206.4,GOLD,matched,5,41,degraded_fit_boundary_failure,False,True,False,False,False,invalid Yang Hbeta fit: ACTIVE_BROAD_COMPONENT_PARAMETER_AT_BOUND
SDSSJ101152.98+544206.4|matched|snr5,SDSSJ101152.98+544206.4,GOLD,matched,5,43,degraded_fit_boundary_failure,False,True,True,False,False,invalid Yang Hbeta fit: ACTIVE_BROAD_COMPONENT_PARAMETER_AT_BOUND|BROAD_COMPONENT_WIDTH_OUTSIDE_YANG_SOURCE_RANGE
SDSSJ101152.98+544206.4|matched|snr5,SDSSJ101152.98+544206.4,GOLD,matched,5,44,degraded_fit_boundary_failure,False,True,False,False,False,invalid Yang Hbeta fit: ACTIVE_BROAD_COMPONENT_PARAMETER_AT_BOUND
SDSSJ101152.98+544206.4|matched|snr5,SDSSJ101152.98+544206.4,GOLD,matched,5,45,local_fit_invalidity,False,False,True,False,False,invalid Yang Hbeta fit: BROAD_COMPONENT_WIDTH_OUTSIDE_YANG_SOURCE_RANGE
SDSSJ101152.98+544206.4|matched|snr5,SDSSJ101152.98+544206.4,GOLD,matched,5,46,degraded_fit_boundary_failure,False,True,False,False,False,invalid Yang Hbeta fit: ACTIVE_BROAD_COMPONENT_PARAMETER_AT_BOUND
SDSSJ101152.98+544206.4|matched|snr5,SDSSJ101152.98+544206.4,GOLD,matched,5,47,local_fit_invalidity,False,False,True,False,False,invalid Yang Hbeta fit: BROAD_COMPONENT_WIDTH_OUTSIDE_YANG_SOURCE_RANGE
SDSSJ101152.98+544206.4|matched|snr5,SDSSJ101152.98+544206.4,GOLD,matched,5,48,degraded_fit_boundary_failure,False,True,False,False,False,invalid Yang Hbeta fit: ACTIVE_BROAD_COMPONENT_PARAMETER_AT_BOUND
SDSSJ101152.98+544206.4|matched|snr5,SDSSJ101152.98+544206.4,GOLD,matched,5,49,degraded_fit_boundary_failure,False,True,False,False,False,invalid Yang Hbeta fit: ACTIVE_BROAD_COMPONENT_PARAMETER_AT_BOUND
SDSSJ102152.34+464515.6|faint_only|snr10,SDSSJ102152.34+464515.6,GOLD,faint_only,10,0,degraded_fit_boundary_failure,False,True,False,False,False,invalid Yang Hbeta fit: ACTIVE_BROAD_COMPONENT_PARAMETER_AT_BOUND
SDSSJ102152.34+464515.6|faint_only|snr10,SDSSJ102152.34+464515.6,GOLD,faint_only,10,1,degraded_fit_boundary_failure,False,True,False,False,False,invalid Yang Hbeta fit: ACTIVE_BROAD_COMPONENT_PARAMETER_AT_BOUND
SDSSJ102152.34+464515.6|faint_only|snr10,SDSSJ102152.34+464515.6,GOLD,faint_only,10,2,degraded_fit_boundary_failure,False,True,False,False,False,invalid Yang Hbeta fit: ACTIVE_BROAD_COMPONENT_PARAMETER_AT_BOUND
SDSSJ102152.34+464515.6|faint_only|snr10,SDSSJ102152.34+464515.6,GOLD,faint_only,10,3,degraded_fit_boundary_failure,False,True,False,False,False,invalid Yang Hbeta fit: ACTIVE_BROAD_COMPONENT_PARAMETER_AT_BOUND
SDSSJ102152.34+464515.6|faint_only|snr10,SDSSJ102152.34+464515.6,GOLD,faint_only,10,4,local_fit_invalidity,False,False,True,False,False,invalid Yang Hbeta fit: BROAD_COMPONENT_WIDTH_OUTSIDE_YANG_SOURCE_RANGE
SDSSJ102152.34+464515.6|faint_only|snr10,SDSSJ102152.34+464515.6,GOLD,faint_only,10,5,degraded_fit_boundary_failure,False,True,False,False,False,invalid Yang Hbeta fit: ACTIVE_BROAD_COMPONENT_PARAMETER_AT_BOUND
SDSSJ102152.34+464515.6|faint_only|snr10,SDSSJ102152.34+464515.6,GOLD,faint_only,10,6,degraded_fit_boundary_failure,False,True,False,False,False,invalid Yang Hbeta fit: ACTIVE_BROAD_COMPONENT_PARAMETER_AT_BOUND
SDSSJ102152.34+464515.6|faint_only|snr10,SDSSJ102152.34+464515.6,GOLD,faint_only,10,9,local_fit_invalidity,False,False,True,False,False,invalid Yang Hbeta fit: BROAD_COMPONENT_WIDTH_OUTSIDE_YANG_SOURCE_RANGE
SDSSJ102152.34+464515.6|faint_only|snr10,SDSSJ102152.34+464515.6,GOLD,faint_only,10,10,degraded_fit_boundary_failure,False,True,False,False,False,invalid Yang Hbeta fit: ACTIVE_BROAD_COMPONENT_PARAMETER_AT_BOUND
SDSSJ102152.34+464515.6|faint_only|snr10,SDSSJ102152.34+464515.6,GOLD,faint_only,10,11,degraded_fit_boundary_failure,False,True,False,False,False,invalid Yang Hbeta fit: ACTIVE_BROAD_COMPONENT_PARAMETER_AT_BOUND
SDSSJ102152.34+464515.6|faint_only|snr10,SDSSJ102152.34+464515.6,GOLD,faint_only,10,12,degraded_fit_boundary_failure,False,True,False,False,False,invalid Yang Hbeta fit: ACTIVE_BROAD_COMPONENT_PARAMETER_AT_BOUND
SDSSJ102152.34+464515.6|faint_only|snr10,SDSSJ102152.34+464515.6,GOLD,faint_only,10,13,degraded_fit_boundary_failure,False,True,False,False,False,invalid Yang Hbeta fit: ACTIVE_BROAD_COMPONENT_PARAMETER_AT_BOUND
SDSSJ102152.34+464515.6|faint_only|snr10,SDSSJ102152.34+464515.6,GOLD,faint_only,10,14,degraded_fit_boundary_failure,False,True,False,False,False,invalid Yang Hbeta fit: ACTIVE_BROAD_COMPONENT_PARAMETER_AT_BOUND
SDSSJ102152.34+464515.6|faint_only|snr10,SDSSJ102152.34+464515.6,GOLD,faint_only,10,15,degraded_fit_boundary_failure,False,True,False,False,False,invalid Yang Hbeta fit: ACTIVE_BROAD_COMPONENT_PARAMETER_AT_BOUND
SDSSJ102152.34+464515.6|faint_only|snr10,SDSSJ102152.34+464515.6,GOLD,faint_only,10,16,degraded_fit_boundary_failure,False,True,False,False,False,invalid Yang Hbeta fit: ACTIVE_BROAD_COMPONENT_PARAMETER_AT_BOUND
SDSSJ102152.34+464515.6|faint_only|snr10,SDSSJ102152.34+464515.6,GOLD,faint_only,10,17,degraded_fit_boundary_failure,False,True,False,False,False,invalid Yang Hbeta fit: ACTIVE_BROAD_COMPONENT_PARAMETER_AT_BOUND
SDSSJ102152.34+464515.6|faint_only|snr10,SDSSJ102152.34+464515.6,GOLD,faint_only,10,21,degraded_fit_boundary_failure,False,True,False,False,False,invalid Yang Hbeta fit: ACTIVE_BROAD_COMPONENT_PARAMETER_AT_BOUND
SDSSJ102152.34+464515.6|faint_only|snr10,SDSSJ102152.34+464515.6,GOLD,faint_only,10,22,degraded_fit_boundary_failure,False,True,False,False,False,invalid Yang Hbeta fit: ACTIVE_BROAD_COMPONENT_PARAMETER_AT_BOUND
SDSSJ102152.34+464515.6|faint_only|snr10,SDSSJ102152.34+464515.6,GOLD,faint_only,10,23,local_fit_invalidity,False,False,True,False,False,invalid Yang Hbeta fit: BROAD_COMPONENT_WIDTH_OUTSIDE_YANG_SOURCE_RANGE
SDSSJ102152.34+464515.6|faint_only|snr10,SDSSJ102152.34+464515.6,GOLD,faint_only,10,25,degraded_fit_boundary_failure,False,True,False,False,False,invalid Yang Hbeta fit: ACTIVE_BROAD_COMPONENT_PARAMETER_AT_BOUND
SDSSJ102152.34+464515.6|faint_only|snr10,SDSSJ102152.34+464515.6,GOLD,faint_only,10,27,degraded_fit_boundary_failure,False,True,False,False,False,invalid Yang Hbeta fit: ACTIVE_BROAD_COMPONENT_PARAMETER_AT_BOUND
SDSSJ102152.34+464515.6|faint_only|snr10,SDSSJ102152.34+464515.6,GOLD,faint_only,10,33,degraded_fit_boundary_failure,False,True,False,False,False,invalid Yang Hbeta fit: ACTIVE_BROAD_COMPONENT_PARAMETER_AT_BOUND
SDSSJ102152.34+464515.6|faint_only|snr10,SDSSJ102152.34+464515.6,GOLD,faint_only,10,34,degraded_fit_boundary_failure,False,True,False,False,False,invalid Yang Hbeta fit: ACTIVE_BROAD_COMPONENT_PARAMETER_AT_BOUND
SDSSJ102152.34+464515.6|faint_only|snr10,SDSSJ102152.34+464515.6,GOLD,faint_only,10,37,degraded_fit_boundary_failure,False,True,False,False,False,invalid Yang Hbeta fit: ACTIVE_BROAD_COMPONENT_PARAMETER_AT_BOUND
SDSSJ102152.34+464515.6|faint_only|snr10,SDSSJ102152.34+464515.6,GOLD,faint_only,10,39,degraded_fit_boundary_failure,False,True,False,False,False,invalid Yang Hbeta fit: ACTIVE_BROAD_COMPONENT_PARAMETER_AT_BOUND
SDSSJ102152.34+464515.6|faint_only|snr10,SDSSJ102152.34+464515.6,GOLD,faint_only,10,41,degraded_fit_boundary_failure,False,True,False,False,False,invalid Yang Hbeta fit: ACTIVE_BROAD_COMPONENT_PARAMETER_AT_BOUND
SDSSJ102152.34+464515.6|faint_only|snr10,SDSSJ102152.34+464515.6,GOLD,faint_only,10,42,degraded_fit_boundary_failure,False,True,False,False,False,invalid Yang Hbeta fit: ACTIVE_BROAD_COMPONENT_PARAMETER_AT_BOUND
SDSSJ102152.34+464515.6|faint_only|snr10,SDSSJ102152.34+464515.6,GOLD,faint_only,10,44,degraded_fit_boundary_failure,False,True,False,False,False,invalid Yang Hbeta fit: ACTIVE_BROAD_COMPONENT_PARAMETER_AT_BOUND
SDSSJ102152.34+464515.6|faint_only|snr10,SDSSJ102152.34+464515.6,GOLD,faint_only,10,46,degraded_fit_boundary_failure,False,True,False,False,False,invalid Yang Hbeta fit: ACTIVE_BROAD_COMPONENT_PARAMETER_AT_BOUND
SDSSJ102152.34+464515.6|faint_only|snr10,SDSSJ102152.34+464515.6,GOLD,faint_only,10,47,degraded_fit_boundary_failure,False,True,False,False,False,invalid Yang Hbeta fit: ACTIVE_BROAD_COMPONENT_PARAMETER_AT_BOUND
SDSSJ102152.34+464515.6|faint_only|snr5,SDSSJ102152.34+464515.6,GOLD,faint_only,5,0,degraded_fit_boundary_failure,False,True,False,False,False,invalid Yang Hbeta fit: ACTIVE_BROAD_COMPONENT_PARAMETER_AT_BOUND
SDSSJ102152.34+464515.6|faint_only|snr5,SDSSJ102152.34+464515.6,GOLD,faint_only,5,1,degraded_fit_boundary_failure,False,True,False,False,False,invalid Yang Hbeta fit: ACTIVE_BROAD_COMPONENT_PARAMETER_AT_BOUND
SDSSJ102152.34+464515.6|faint_only|snr5,SDSSJ102152.34+464515.6,GOLD,faint_only,5,2,degraded_fit_boundary_failure,False,True,False,False,False,invalid Yang Hbeta fit: ACTIVE_BROAD_COMPONENT_PARAMETER_AT_BOUND
SDSSJ102152.34+464515.6|faint_only|snr5,SDSSJ102152.34+464515.6,GOLD,faint_only,5,3,degraded_fit_boundary_failure,False,True,False,False,False,invalid Yang Hbeta fit: ACTIVE_BROAD_COMPONENT_PARAMETER_AT_BOUND
SDSSJ102152.34+464515.6|faint_only|snr5,SDSSJ102152.34+464515.6,GOLD,faint_only,5,4,degraded_fit_boundary_failure,False,True,False,False,False,invalid Yang Hbeta fit: ACTIVE_BROAD_COMPONENT_PARAMETER_AT_BOUND
SDSSJ102152.34+464515.6|faint_only|snr5,SDSSJ102152.34+464515.6,GOLD,faint_only,5,5,degraded_fit_boundary_failure,False,True,False,False,False,invalid Yang Hbeta fit: ACTIVE_BROAD_COMPONENT_PARAMETER_AT_BOUND
SDSSJ102152.34+464515.6|faint_only|snr5,SDSSJ102152.34+464515.6,GOLD,faint_only,5,8,degraded_fit_boundary_failure,False,True,False,False,False,invalid Yang Hbeta fit: ACTIVE_BROAD_COMPONENT_PARAMETER_AT_BOUND
SDSSJ102152.34+464515.6|faint_only|snr5,SDSSJ102152.34+464515.6,GOLD,faint_only,5,14,local_fit_invalidity,False,False,True,False,False,invalid Yang Hbeta fit: BROAD_COMPONENT_WIDTH_OUTSIDE_YANG_SOURCE_RANGE
SDSSJ102152.34+464515.6|faint_only|snr5,SDSSJ102152.34+464515.6,GOLD,faint_only,5,15,degraded_fit_boundary_failure,False,True,False,False,False,invalid Yang Hbeta fit: ACTIVE_BROAD_COMPONENT_PARAMETER_AT_BOUND
SDSSJ102152.34+464515.6|faint_only|snr5,SDSSJ102152.34+464515.6,GOLD,faint_only,5,17,degraded_fit_boundary_failure,False,True,False,False,False,invalid Yang Hbeta fit: ACTIVE_BROAD_COMPONENT_PARAMETER_AT_BOUND
SDSSJ102152.34+464515.6|faint_only|snr5,SDSSJ102152.34+464515.6,GOLD,faint_only,5,18,degraded_fit_boundary_failure,False,True,False,False,False,invalid Yang Hbeta fit: ACTIVE_BROAD_COMPONENT_PARAMETER_AT_BOUND
SDSSJ102152.34+464515.6|faint_only|snr5,SDSSJ102152.34+464515.6,GOLD,faint_only,5,20,degraded_fit_boundary_failure,False,True,False,False,False,invalid Yang Hbeta fit: ACTIVE_BROAD_COMPONENT_PARAMETER_AT_BOUND
SDSSJ102152.34+464515.6|faint_only|snr5,SDSSJ102152.34+464515.6,GOLD,faint_only,5,21,degraded_fit_boundary_failure,False,True,False,False,False,invalid Yang Hbeta fit: ACTIVE_BROAD_COMPONENT_PARAMETER_AT_BOUND
SDSSJ102152.34+464515.6|faint_only|snr5,SDSSJ102152.34+464515.6,GOLD,faint_only,5,22,degraded_fit_boundary_failure,False,True,False,False,False,invalid Yang Hbeta fit: ACTIVE_BROAD_COMPONENT_PARAMETER_AT_BOUND
SDSSJ102152.34+464515.6|faint_only|snr5,SDSSJ102152.34+464515.6,GOLD,faint_only,5,23,degraded_fit_boundary_failure,False,True,False,False,False,invalid Yang Hbeta fit: ACTIVE_BROAD_COMPONENT_PARAMETER_AT_BOUND
SDSSJ102152.34+464515.6|faint_only|snr5,SDSSJ102152.34+464515.6,GOLD,faint_only,5,24,degraded_fit_boundary_failure,False,True,False,False,False,invalid Yang Hbeta fit: ACTIVE_BROAD_COMPONENT_PARAMETER_AT_BOUND
SDSSJ102152.34+464515.6|faint_only|snr5,SDSSJ102152.34+464515.6,GOLD,faint_only,5,26,degraded_fit_boundary_failure,False,True,False,False,False,invalid Yang Hbeta fit: ACTIVE_BROAD_COMPONENT_PARAMETER_AT_BOUND
SDSSJ102152.34+464515.6|faint_only|snr5,SDSSJ102152.34+464515.6,GOLD,faint_only,5,27,degraded_fit_boundary_failure,False,True,False,False,False,invalid Yang Hbeta fit: ACTIVE_BROAD_COMPONENT_PARAMETER_AT_BOUND
SDSSJ102152.34+464515.6|faint_only|snr5,SDSSJ102152.34+464515.6,GOLD,faint_only,5,28,degraded_fit_boundary_failure,False,True,False,False,False,invalid Yang Hbeta fit: ACTIVE_BROAD_COMPONENT_PARAMETER_AT_BOUND
SDSSJ102152.34+464515.6|faint_only|snr5,SDSSJ102152.34+464515.6,GOLD,faint_only,5,30,degraded_fit_boundary_failure,False,True,False,False,False,invalid Yang Hbeta fit: ACTIVE_BROAD_COMPONENT_PARAMETER_AT_BOUND
SDSSJ102152.34+464515.6|faint_only|snr5,SDSSJ102152.34+464515.6,GOLD,faint_only,5,31,degraded_fit_boundary_failure,False,True,False,False,False,invalid Yang Hbeta fit: ACTIVE_BROAD_COMPONENT_PARAMETER_AT_BOUND
SDSSJ102152.34+464515.6|faint_only|snr5,SDSSJ102152.34+464515.6,GOLD,faint_only,5,33,degraded_fit_boundary_failure,False,True,False,False,False,invalid Yang Hbeta fit: ACTIVE_BROAD_COMPONENT_PARAMETER_AT_BOUND
SDSSJ102152.34+464515.6|faint_only|snr5,SDSSJ102152.34+464515.6,GOLD,faint_only,5,34,degraded_fit_boundary_failure,False,True,False,False,False,invalid Yang Hbeta fit: ACTIVE_BROAD_COMPONENT_PARAMETER_AT_BOUND
SDSSJ102152.34+464515.6|faint_only|snr5,SDSSJ102152.34+464515.6,GOLD,faint_only,5,35,degraded_fit_boundary_failure,False,True,False,False,False,invalid Yang Hbeta fit: ACTIVE_BROAD_COMPONENT_PARAMETER_AT_BOUND
SDSSJ102152.34+464515.6|faint_only|snr5,SDSSJ102152.34+464515.6,GOLD,faint_only,5,36,degraded_fit_boundary_failure,False,True,False,False,False,invalid Yang Hbeta fit: ACTIVE_BROAD_COMPONENT_PARAMETER_AT_BOUND
SDSSJ102152.34+464515.6|faint_only|snr5,SDSSJ102152.34+464515.6,GOLD,faint_only,5,38,degraded_fit_boundary_failure,False,True,False,False,False,invalid Yang Hbeta fit: ACTIVE_BROAD_COMPONENT_PARAMETER_AT_BOUND
SDSSJ102152.34+464515.6|faint_only|snr5,SDSSJ102152.34+464515.6,GOLD,faint_only,5,39,degraded_fit_boundary_failure,False,True,True,False,False,invalid Yang Hbeta fit: ACTIVE_BROAD_COMPONENT_PARAMETER_AT_BOUND|BROAD_COMPONENT_WIDTH_OUTSIDE_YANG_SOURCE_RANGE
SDSSJ102152.34+464515.6|faint_only|snr5,SDSSJ102152.34+464515.6,GOLD,faint_only,5,40,degraded_fit_boundary_failure,False,True,False,False,False,invalid Yang Hbeta fit: ACTIVE_BROAD_COMPONENT_PARAMETER_AT_BOUND
SDSSJ102152.34+464515.6|faint_only|snr5,SDSSJ102152.34+464515.6,GOLD,faint_only,5,42,degraded_fit_boundary_failure,False,True,False,False,False,invalid Yang Hbeta fit: ACTIVE_BROAD_COMPONENT_PARAMETER_AT_BOUND
SDSSJ102152.34+464515.6|faint_only|snr5,SDSSJ102152.34+464515.6,GOLD,faint_only,5,44,degraded_fit_boundary_failure,False,True,False,False,False,invalid Yang Hbeta fit: ACTIVE_BROAD_COMPONENT_PARAMETER_AT_BOUND
SDSSJ102152.34+464515.6|faint_only|snr5,SDSSJ102152.34+464515.6,GOLD,faint_only,5,45,degraded_fit_boundary_failure,False,True,False,False,False,invalid Yang Hbeta fit: ACTIVE_BROAD_COMPONENT_PARAMETER_AT_BOUND
SDSSJ102152.34+464515.6|faint_only|snr5,SDSSJ102152.34+464515.6,GOLD,faint_only,5,46,degraded_fit_boundary_failure,False,True,False,False,False,invalid Yang Hbeta fit: ACTIVE_BROAD_COMPONENT_PARAMETER_AT_BOUND
SDSSJ102152.34+464515.6|matched|snr10,SDSSJ102152.34+464515.6,GOLD,matched,10,0,degraded_fit_boundary_failure,False,True,False,False,False,invalid Yang Hbeta fit: ACTIVE_BROAD_COMPONENT_PARAMETER_AT_BOUND
SDSSJ102152.34+464515.6|matched|snr10,SDSSJ102152.34+464515.6,GOLD,matched,10,1,degraded_fit_boundary_failure,False,True,False,False,False,invalid Yang Hbeta fit: ACTIVE_BROAD_COMPONENT_PARAMETER_AT_BOUND
SDSSJ102152.34+464515.6|matched|snr10,SDSSJ102152.34+464515.6,GOLD,matched,10,2,degraded_fit_boundary_failure,False,True,False,False,False,invalid Yang Hbeta fit: ACTIVE_BROAD_COMPONENT_PARAMETER_AT_BOUND
